s0,s1,s2,s3,s4,s5,s6,s7,s8,s9
8.293867111206054688e-02,1.120956838130950928e-01,1.090149357914924622e-01,9.133024513721466064e-02,7.666473090648651123e-02,8.593322336673736572e-02,1.097922921180725098e-01,8.682737499475479126e-02,8.748304843902587891e-02,7.246338576078414917e-02
6.141196936368942261e-02,1.140981614589691162e-01,1.021601110696792603e-01,8.085555583238601685e-02,8.004605025053024292e-02,1.133449971675872803e-01,1.127920970320701599e-01,9.307183325290679932e-02,1.098143830895423889e-01,7.459442317485809326e-02
1.049359217286109924e-01,1.194424852728843689e-01,9.780294448137283325e-02,8.782523870468139648e-02,8.169159293174743652e-02,7.625941932201385498e-02,5.560840368270874023e-01,7.770782709121704102e-02,6.383155286312103271e-02,8.500472456216812134e-02
9.990955144166946411e-02,1.174225136637687683e-01,7.996650785207748413e-02,7.062318176031112671e-02,3.448799848556518555e-01,7.527668774127960205e-02,8.681642264127731323e-02,1.371937245130538940e-01,8.611236512660980225e-02,9.829827398061752319e-02
8.398197591304779053e-02,6.252623349428176880e-02,8.266595005989074707e-02,7.833243906497955322e-02,8.211386203765869141e-02,9.948935359716415405e-02,1.067400053143501282e-01,6.007054448127746582e-01,6.813193857669830322e-02,1.677132099866867065e-01
7.367666065692901611e-02,7.156077772378921509e-02,7.126337289810180664e-02,6.478328257799148560e-02,7.070868462324142456e-02,8.741674572229385376e-02,1.102001368999481201e-01,4.654854238033294678e-01,8.139828592538833618e-02,5.549738407135009766e-01
7.774517685174942017e-02,1.073561087250709534e-01,9.811453521251678467e-02,2.335704565048217773e-01,7.682283222675323486e-02,9.318457543849945068e-02,1.018501892685890198e-01,1.038845106959342957e-01,1.376978009939193726e-01,8.009250462055206299e-02
7.098706811666488647e-02,7.966935634613037109e-02,1.036682054400444031e-01,1.178815290331840515e-01,3.175634443759918213e-01,7.645595073699951172e-02,1.170293837785720825e-01,8.476474136114120483e-02,8.036687970161437988e-02,9.522254765033721924e-02
9.311240911483764648e-02,1.177960336208343506e-01,7.562088221311569214e-02,8.825041353702545166e-02,9.148501604795455933e-02,9.804906696081161499e-02,6.509581953287124634e-02,9.840696305036544800e-02,7.889964431524276733e-02,8.201415836811065674e-02
7.390583306550979614e-02,8.706534653902053833e-02,1.554396152496337891e-01,9.816734492778778076e-02,8.480086177587509155e-02,9.308897703886032104e-02,1.092153042554855347e-01,7.719311863183975220e-02,8.367912471294403076e-02,1.040216013789176941e-01
9.967656433582305908e-02,1.073090955615043640e-01,9.871046245098114014e-02,1.340446025133132935e-01,3.450421094894409180e-01,1.306011229753494263e-01,1.079195588827133179e-01,1.013348922133445740e-01,8.120130002498626709e-02,9.577480703592300415e-02
8.223120123147964478e-02,1.080083847045898438e-01,9.349521249532699585e-02,9.809022396802902222e-02,1.055271178483963013e-01,1.228043213486671448e-01,5.489723086357116699e-01,1.260329335927963257e-01,9.382545202970504761e-02,1.082670241594314575e-01
8.908354490995407104e-02,1.019585281610488892e-01,7.430085539817810059e-02,9.140878915786743164e-02,7.839319854974746704e-02,7.620004564523696899e-02,7.193718850612640381e-02,1.026239618659019470e-01,6.849370151758193970e-02,1.268850266933441162e-01
1.058458164334297180e-01,9.927787631750106812e-02,9.536484628915786743e-02,8.938126266002655029e-02,1.155797392129898071e-01,7.063408941030502319e-02,9.048520028591156006e-02,1.165503263473510742e-01,1.124566197395324707e-01,7.661903649568557739e-02
7.530032098293304443e-02,6.588794291019439697e-02,7.512042671442031860e-02,2.166101634502410889e-01,7.628033310174942017e-02,8.641391247510910034e-02,8.023891597986221313e-02,1.142757236957550049e-01,1.255621761083602905e-01,9.395290911197662354e-02
1.027719080448150635e-01,8.314309269189834595e-02,8.901908248662948608e-02,7.770193368196487427e-02,3.450595140457153320e-01,7.803001999855041504e-02,1.058012619614601135e-01,8.959905058145523071e-02,8.418403565883636475e-02,9.522327035665512085e-02
6.821418553590774536e-02,1.250312626361846924e-01,8.958723396062850952e-02,5.885284021496772766e-02,8.181148022413253784e-02,7.820773124694824219e-02,8.750039339065551758e-02,9.738429635763168335e-02,1.033657416701316833e-01,8.014583587646484375e-02
9.972963482141494751e-02,1.013727039098739624e-01,7.152038067579269409e-02,8.879142999649047852e-02,8.674413710832595825e-02,8.694811165332794189e-02,6.631796807050704956e-02,1.029355153441429138e-01,1.041061803698539734e-01,1.131248176097869873e-01
8.367881178855895996e-02,8.742482960224151611e-02,8.418718725442886353e-02,7.003837078809738159e-02,3.214742243289947510e-01,7.808829098939895630e-02,1.043758764863014221e-01,5.863898992538452148e-02,6.293290108442306519e-02,9.934106469154357910e-02
7.640780508518218994e-02,8.493915200233459473e-02,8.949335664510726929e-02,6.804858148097991943e-02,3.462570905685424805e-01,1.092830300331115723e-01,8.985538035631179810e-02,6.834162026643753052e-02,1.080740764737129211e-01,7.547841221094131470e-02
7.612667977809906006e-02,8.863332122564315796e-02,9.724903851747512817e-02,8.130725473165512085e-02,9.498312324285507202e-02,4.428314864635467529e-01,6.591239571571350098e-02,1.058922186493873596e-01,9.376868605613708496e-02,7.386281341314315796e-02
